LA,ESTAB,URN,PERCTOT,PPERSABS10
860,3500,135281,7,22.4
860,3501,145099,6.4,19.2
860,4002,137100,9.8,29.5
860,4004,137146,7.5,23.2
860,4005,137164,10.6,37.6
860,4006,138435,11,35.2
860,4007,138351,11.5,38.7
860,4009,141342,7.7,20.6
860,4010,141343,9.2,26.5
860,4012,148402,10.2,32.7
860,4013,142015,10,29.4
860,4015,144988,11.4,36.9
860,4016,145176,6.8,19.3
860,4017,145889,9,28.6
860,4019,146635,7,20.1
860,4020,149328,8.2,26.1
860,4051,147574,8.4,24.6
860,4055,124392,12.6,42.2
860,4060,145047,10.5,30
860,4061,136323,6,12.9
860,4066,124395,10.5,36.9
860,4067,149376,7.2,19.9
860,4070,142313,7.4,22.1
860,4072,148508,8.8,23.7
860,4075,124400,8.2,22.6
860,4077,148002,7.8,21.3
860,4085,142711,5,12.3
860,4086,142755,10.7,28.4
860,4087,124408,7,15.3
860,4089,146493,12,33.7
860,4090,140154,6.2,15
860,4093,140470,9.8,27.8
860,4094,142278,9.2,26
860,4096,142277,13.7,40.2
860,4100,145381,7.2,20.3
860,4111,142987,6.9,19.9
860,4112,140123,9,26.7
860,4123,138936,9.4,26.3
860,4126,146907,6.9,18.4
860,4128,144206,4.4,6.6
860,4133,142980,5.2,13.4
860,4140,146443,9.2,27.5
860,4142,124426,6.5,14.5
860,4143,137356,8.8,25.5
860,4144,146914,9.4,27.7
860,4145,145376,5.2,9
860,4146,144002,11.2,33.6
860,4153,136959,8.4,23
860,4154,141074,5,10.3
860,4158,138728,9.6,27.8
860,4160,142696,5.5,12.6
860,4170,124437,4.9,9.6
860,4176,136414,9.3,28
860,4178,143899,10.9,33.6
860,4180,142983,9.3,26.4
860,4183,137553,9.1,26.4
860,4500,124449,10.4,31.7
860,4511,145375,4.6,7.3
860,4512,144007,5.6,14.4
860,4517,124453,7.8,28.2
860,4607,142193,6.6,17.1
860,4610,138729,5.1,11.9
860,4612,136961,5.4,14.1
860,4613,139171,6.3,17.1
860,4710,146235,6.5,16.9
860,4713,140802,8.3,23.6
860,5200,142276,30.8,93.5
860,5202,124464,4.6,9.8
860,5401,137384,10.8,37.5
860,5402,124467,12.8,34.9
860,5403,149989,8.9,25.1
860,5404,136886,7.6,21
860,6905,136136,9.6,29.2
860,6906,139234,8.5,24.8
860,7000,132731,16.1,49.4
860,7001,140997,10.4,28.3
860,7003,124496,12.6,42.1
860,7006,142169,10,17.9
860,7015,146070,9.1,26.6
860,7016,146071,8.5,24.6
860,7023,124508,10.2,31.4
860,7024,142170,29.2,58.2
860,7026,141448,13.1,42.2
860,7027,141449,8,19.3
860,7028,143346,8.3,27
860,7030,146727,11.2,30
860,7032,124514,7.2,16.5
860,7033,143354,7,26.9
860,7034,144208,10.2,23.1
860,7036,145276,7.6,26.4
860,7037,124518,6.9,20.8
860,7038,143897,7.6,23.3
860,7039,142094,20.1,57.1
860,7041,146901,12.3,31.9
860,7042,146201,7.3,23.6
860,7043,144209,19.1,46.6
861,2000,150003,4.4,9.1
861,2001,136549,7.1,24.1
861,2002,146464,6.5,20
861,2004,139226,4.7,14.4
861,2005,138497,5.6,16.4
861,2006,139228,6.9,22
861,2007,140562,7.4,23.1
861,2008,140859,4.8,9.1
861,2009,142992,6,16.2
861,2010,141346,5.2,11
861,2012,142643,4.9,11.3
861,2013,142988,8.3,24.3
861,2014,141405,5.9,20.4
861,2015,144441,4.9,11.3
861,2020,143487,6.1,16.7
861,2026,143488,6.8,24
861,2029,142207,5.2,15.1
861,2031,145691,6.8,18.2
861,2033,146487,7.3,21.3
861,2040,139846,7,26.3
861,2045,148121,5.4,13.4
861,2048,143484,4.3,15.3
861,2050,143486,4.3,10.9
861,2054,146459,6.6,20.7
861,2059,123999,5,10.6
861,2060,146466,5.3,16.3
861,2064,146473,5.2,11.6
861,2066,124003,5.3,13.7
861,2069,140280,5.7,15.2
861,2075,148219,6.4,21.5
861,2080,140872,4.7,12
861,2082,143489,11.4,40.5
861,2086,138551,5.3,14.4
861,2090,138548,5.7,15.4
861,2092,140285,4.3,8.1
861,2100,124020,7.7,27.4
861,2101,124021,4.8,11.4
861,2106,138550,4.7,9.2
861,2107,142642,5.4,13.5
861,2109,124024,4.1,7.7
861,2111,143012,3.7,3.4
861,2112,143358,7,24.1
861,2113,143356,5.8,14.6
861,2114,142990,3.6,5.2
861,2115,142989,4.2,10.2
861,2116,124030,4.8,8.2
861,2117,142991,5.2,13
861,2118,144696,6.3,19.6
861,2119,143485,8.4,30.8
861,2120,142640,6.7,22.9
861,2425,124221,5.5,14.1
861,3016,124227,8,32.3
861,3020,146155,5.4,17.7
861,3300,144592,6.1,20.8
861,3301,146465,6.3,15.9
861,3303,124309,5.6,12.4
861,3309,144210,5.2,10.6
861,3311,124313,5.9,18.4
861,3400,140148,5.7,13.9
861,3402,140150,5.1,10.9
861,3403,140114,3.3,6.5
861,3405,140141,5.7,20.6
861,3406,140145,3.9,7.1
861,3408,140805,5,14.5
861,3410,140804,4.4,8.4
861,3411,140287,4.8,12.2
861,3412,140296,4.3,13.7
861,3416,140298,5.7,16.5
861,3453,140299,5.9,11.6
861,3487,140151,4.5,9.1
861,3488,140297,3.2,3.8
861,4000,136824,10.3,31.6
861,4002,139068,8.6,23.3
861,4006,142186,9.4,28.7
861,4038,140633,10.6,31.4
861,4042,144558,7.3,18.1
861,4046,148220,15.2,43.3
861,4173,138549,13.8,41.2
861,4711,140149,8.1,24.9
861,4712,136680,11.8,35
861,4714,136681,11.3,35.4
861,5400,140304,8.8,26.2
861,5901,136460,4,5.5
861,6905,136102,9.7,29.1
861,6906,136145,10.5,31.9
861,7000,149392,27.7,64.5
861,7007,149990,10.7,29.3
861,7008,146503,13.5,44.1
861,7011,146497,14,38.5
865,2000,139023,6.5,16.5
865,2003,132093,6.2,16.7
865,2004,148680,4.1,10.6
865,2005,132832,5.3,15.9
865,2006,138133,4.8,10.8
865,2008,147251,4.6,8.2
865,2009,126178,6.8,18.8
865,2010,139260,8.5,25.8
865,2011,139281,7.6,21.2
865,2013,139381,4,6.6
865,2014,139386,5.1,17.8
865,2015,140223,6,15.5
865,2016,140224,5,14
865,2017,140351,5,13.5
865,2018,140352,5.9,11.5
865,2019,140685,4.1,10.7
865,2021,141619,5.4,11.2
865,2022,144705,5.9,16
865,2023,126182,5.9,16.3
865,2024,141987,6.3,17.3
865,2025,141988,6,16.9
865,2026,142321,6.4,17.5
865,2027,142335,6.9,21
865,2028,136630,5.9,13.8
865,2030,143957,4.8,6.3
865,2031,126186,5.1,13.9
865,2033,144277,5.5,10.1
865,2034,126188,3.9,8.8
865,2035,144995,5.1,11.5
865,2036,145166,4.5,10.2
865,2037,143499,6.7,25.5
865,2039,145555,5.2,11.1
865,2040,138629,3.4,2
865,2044,146091,4.5,8.4
865,2045,126195,7.7,21.3
865,2046,146098,5.6,15.9
865,2047,146343,4.6,8.9
865,2048,146345,4.6,6.8
865,2049,146346,3.6,6.3
865,2050,146347,5,10
865,2051,146348,7.8,23.9
865,2052,126198,4.7,9
865,2053,126199,3.7,3.2
865,2054,147091,5.1,14.1
865,2055,147595,5.3,8.3
865,2056,147649,5.8,11
865,2057,149117,3.9,8.2
865,2058,149473,5.5,11.6
865,2059,149640,4.5,4.4
865,2060,126200,4.1,13.5
865,2061,149672,9.5,27.7
865,2062,150284,6.6,20.7
865,2064,150254,5,14.8
865,2065,145545,4,5.7
865,2086,126204,3.3,0
865,2087,126205,5.1,11.9
865,2091,126206,4.9,9.9
865,2136,126233,5.9,13.8
865,2140,126235,4.2,8.3
865,2157,141646,6.3,20.1
865,2159,126248,6.3,17.9
865,2162,146421,4.2,9.4
865,2168,126254,5.3,11.9
865,2170,126255,4.5,9.1
865,2178,126259,4.4,8.1
865,2180,126260,5.7,14.6
865,2184,126262,5.6,14.2
865,2185,126263,3.5,5.5
865,2190,126264,10.1,34.5
865,2191,126265,5.3,12.4
865,2193,139303,4.4,6.9
865,2196,126269,4.9,9.9
865,2208,140742,5.4,12.8
865,2218,126287,5,11.3
865,2222,126289,4.3,10.7
865,2225,126291,4.2,6.8
865,2226,126292,5.1,10.8
865,2227,126293,4.8,8.3
865,2228,141272,4.5,8
865,3000,146925,4.7,4.4
865,3002,126297,4.8,8.4
865,3013,126302,3.8,5.4
865,3015,126303,4.1,6.3
865,3017,150253,15.2,53
865,3018,126305,5.4,11.3
865,3019,126306,6,21.7
865,3020,126307,5.1,12.7
865,3022,143007,4.4,14.6
865,3023,144454,4.6,9.2
865,3035,126313,6.1,15.4
865,3036,146902,5,4.3
865,3038,140454,6.6,20.7
865,3040,126316,3.8,6
865,3045,126317,4.5,11.3
865,3047,126318,3.7,5.4
865,3048,126319,5.9,15.8
865,3049,126320,3.9,6.9
865,3061,143004,4.5,9.2
865,3063,126324,5.6,13.9
865,3071,143006,5.7,17
865,3086,126327,3.8,6.1
865,3088,126328,6.3,10
865,3090,126329,5.3,10.2
865,3091,126330,5.7,17.3
865,3094,143009,3.4,2.4
865,3096,126332,3.6,7.4
865,3100,126333,4.1,1.7
865,3102,126334,4.4,10.7
865,3104,126335,4.7,10.5
865,3110,142293,5.7,11.8
865,3117,139753,5,10.8
865,3134,126343,3.2,2.7
865,3135,126344,4.1,6.5
865,3140,126345,6,15.1
865,3141,141912,5.7,21.6
865,3143,141913,4.2,9.1
865,3149,126349,5.4,15.2
865,3150,126350,4.6,11.9
865,3158,126351,5.7,15.5
865,3159,142318,3.7,6
865,3161,126354,18.6,50
865,3163,126356,4.4,10.9
865,3166,126359,6.2,13
865,3170,126360,5.4,13.2
865,3172,126361,3.8,6.7
865,3174,126362,4.2,6.8
865,3176,141645,6.3,14.4
865,3186,126366,5.9,10.7
865,3190,144854,4.6,7.9
865,3191,126368,3.4,3.9
865,3192,126369,7.3,21.5
865,3193,126370,5.6,18.8
865,3199,147245,4.1,7.2
865,3201,126372,4.3,7.2
865,3203,141142,4.6,11
865,3205,126374,4.3,7
865,3207,141148,5.6,12.3
865,3220,126379,5.5,13.4
865,3222,126380,3.8,7.4
865,3229,126382,6.3,19.2
865,3230,149660,3.1,1.4
865,3239,126388,6.4,14.1
865,3242,126390,4,7.2
865,3243,145714,4.7,9.1
865,3244,138112,4.4,11.5
865,3300,126392,4.4,7.9
865,3306,126394,3.9,6.5
865,3308,146849,4.2,5.7
865,3316,126396,4.2,7.9
865,3318,126397,4,6.5
865,3319,141274,4.9,7.3
865,3330,126400,4.6,11
865,3344,143500,3.9,6.1
865,3352,144333,3.1,4.5
865,3355,150219,3.7,8.8
865,3362,126405,4.6,9.6
865,3366,140112,5.8,14
865,3372,148024,4,5.3
865,3381,146933,4.3,10
865,3383,126411,5.1,12.9
865,3388,141919,4,9.8
865,3396,149557,7.2,21.4
865,3401,139980,5,6.8
865,3402,126419,3.3,2.6
865,3405,148677,3.7,4.4
865,3406,146881,4.2,6.8
865,3407,138188,4.3,7.8
865,3418,126424,3.8,7.4
865,3425,126425,5.1,10.8
865,3430,126429,4.7,10.6
865,3435,126430,4.5,5.3
865,3437,126431,6.8,19.8
865,3448,146808,4.7,8.1
865,3449,150220,4.4,4
865,3453,126438,5.2,14.8
865,3454,126439,4.9,7.7
865,3456,137411,3.4,3.7
865,3457,142292,3.8,10.2
865,3459,126444,7.8,25.5
865,3461,126446,6.3,19
865,3462,148173,5.5,11.9
865,3464,149207,6.1,20.7
865,3465,134977,3.9,7.2
865,3467,130388,4.6,7.8
865,3469,133233,3.7,4.9
865,3471,135177,4.8,10.9
865,3472,135484,5.8,15.2
865,4000,131969,11.5,28.6
865,4001,144388,11.6,32.1
865,4002,138885,9.6,27.3
865,4006,144389,10.2,26.5
865,4008,146344,13.9,37.9
865,4064,137308,7.8,19.3
865,4066,136611,8.3,22.5
865,4067,136911,7.6,18.6
865,4070,126458,9.6,27.7
865,4071,143005,11.7,33.4
865,4072,137230,8.3,21.1
865,4075,138020,9.8,28
865,4537,137057,7.2,19.1
865,4610,126473,7.5,20
865,5200,144704,5,12.4
865,5201,126475,4.8,6.7
865,5204,137426,5.8,16.5
865,5205,126479,6.9,14.8
865,5206,126480,5.9,18.4
865,5207,126481,4.1,8.9
865,5209,126483,5.8,20.2
865,5212,147512,5.3,11.3
865,5213,138109,6.2,17.9
865,5214,137371,7,21.4
865,5215,126489,6.3,20.4
865,5216,148678,3.8,13.1
865,5218,126492,5,11.4
865,5219,126493,5.9,16.3
865,5224,140699,3.7,8.9
865,5400,137375,7.9,22.5
865,5402,136389,6.9,20
865,5403,136849,11.2,33.9
865,5404,136632,10.1,29.5
865,5405,138623,9.6,28.4
865,5406,137650,10.1,27.4
865,5408,142316,8.5,21.9
865,5411,138630,11.1,29.2
865,5412,136391,5.5,16.8
865,5413,136500,5.7,17.5
865,5414,136296,7.9,19.4
865,5415,126510,6.7,20.2
865,6905,135804,7.7,24.3
865,6906,136183,12.6,33.9
865,7000,145198,12.2,34.3
865,7003,148145,8.4,26
865,7004,149746,19.8,55.7
865,7007,126550,26.5,57
865,7008,141647,12.6,38
866,2000,146073,4.6,11
866,2001,140289,5.7,16.8
866,2002,138309,5.4,12.2
866,2003,138308,5.2,14.6
866,2004,148321,5.9,13.9
866,2005,150191,7.3,24.4
866,2006,138424,4.3,7.1
866,2008,147250,4.3,7.5
866,2009,132229,5.9,13.4
866,2011,149193,4.5,10.8
866,2012,136068,6,14.6
866,2013,139207,4.4,10.2
866,2014,140420,6,15.3
866,2015,142539,6.5,20.8
866,2017,143673,5.3,10
866,2018,144500,5.2,10.3
866,2020,146986,6.3,13.9
866,2021,147065,4,7.4
866,2022,147093,4.2,8.7
866,2023,148009,6.4,15.4
866,2024,147513,4.9,12.7
866,2025,149038,3.2,3.3
866,2026,126183,5.1,16.9
866,2050,141273,5.3,11.1
866,2051,137460,3.5,4.5
866,2093,146850,6.1,15
866,2095,126210,6.5,19.9
866,2103,126213,4.6,10.5
866,2123,126228,6.5,18.2
866,2133,126231,3.5,3.3
866,2143,148884,4.5,9
866,2147,126240,5.7,15.4
866,2151,138005,8.6,30
866,2156,148885,4.9,13
866,2161,147511,6,15.3
866,2164,148925,3.7,7.8
866,2166,126252,5.1,9
866,2167,126253,5,10.3
866,2194,137620,4.5,5.9
866,2200,137365,4.7,16.4
866,2204,138306,4.7,5.1
866,2209,140302,7.5,28.5
866,2210,140291,5.3,17.4
866,2211,149130,5.1,13
866,2212,136293,5.5,14.2
866,2214,147755,4.3,8.3
866,2219,138305,4.3,10.2
866,2229,126295,3.6,5.2
866,3000,137191,4.1,7.3
866,3001,138636,5.3,14.1
866,3009,126300,5.8,12.8
866,3165,143494,4.6,9
866,3175,138479,4.9,11.5
866,3426,137074,4.3,7.1
866,3439,138619,4.6,12.1
866,3455,126440,5.9,15.7
866,3458,126443,6.3,19.2
866,3460,134151,4.6,8.4
866,3461,140264,7.7,24.6
866,3462,146150,4.9,10.7
866,3464,140284,4.6,10.2
866,3465,150192,5.8,14.6
866,3466,142546,5,12
866,4002,144773,10.3,33.9
866,4003,145139,9.4,26.5
866,4004,145155,11.8,37
866,4005,145744,8.1,21
866,4006,145883,7.6,20.2
866,4007,147086,12.2,34.9
866,4008,150277,8.5,22.8
866,4060,137684,9.5,28
866,4084,140515,12.2,32.5
866,4086,137264,7.9,22.6
866,5211,136981,5,13.3
866,5220,137147,4.1,7.6
866,5222,149880,4.9,13
866,5409,136980,8.2,24
866,5410,137190,9.8,28.9
866,5417,137160,8.1,21.4
866,6905,135364,9.1,23.1
866,7000,138307,12.1,35
866,7002,145852,29.9,69.5
866,7003,145874,15,40.5
866,7005,146668,7.9,20.7
866,7006,126549,10.4,32.5
866,7012,143014,12.4,29.2
866,7013,143013,11.6,41
867,2000,144608,5.3,10.6
867,2001,144628,5.7,13
867,2002,147076,4,6.1
867,2057,109805,6,20.3
867,2060,109807,5.2,14.4
867,2065,145319,4.2,5.8
867,2087,109828,4.5,10.5
867,2099,109835,4.4,6.9
867,2113,109847,3.7,3.8
867,2135,109867,4.6,10.7
867,2138,109870,4.7,10.9
867,2154,109883,4.4,6.4
867,2165,150157,5.7,12.8
867,2228,109922,5.1,13.1
867,2236,144048,4.8,11.2
867,2250,109941,4.8,11.6
867,2251,109942,4.4,6
867,2254,130949,6.3,15.5
867,2813,131145,3.4,4.7
867,2814,149386,5,11.8
867,3023,109962,3.5,3.8
867,3038,150159,4.2,7.3
867,3047,109982,4.5,9.3
867,3062,109994,5.8,15.6
867,3076,109999,4.8,7.3
867,3313,110010,4.3,8.6
867,3333,110027,3.9,6
867,3344,142319,3.9,7.7
867,3357,134740,4.7,10.9
867,4000,142577,11.5,32.9
867,4001,145892,5.9,15.4
867,4032,145244,6.6,17.2
867,4058,148850,9.3,26.6
867,4059,110069,9.6,26.6
867,4061,149365,8.3,25.3
867,4603,137267,6.1,15.5
867,7032,110190,8.5,23.1
868,2000,140494,3.4,2.7
868,2001,142576,4.4,9.3
868,2002,149535,5.2,15.4
868,2071,109818,4.9,11
868,2072,109819,4.5,9.1
868,2074,109820,7.5,27.6
868,2077,109821,5.8,16.8
868,2085,109827,5.8,12
868,2092,109832,4.1,6.2
868,2096,109833,5.9,18
868,2098,142790,7.2,20.3
868,2107,149409,7.8,22.5
868,2108,109842,4.5,8.3
868,2109,109843,8.6,28.8
868,2112,109846,4.4,8.6
868,2123,109856,3.6,6
868,2143,109873,6.5,19.4
868,2155,109884,7.1,20
868,2159,109888,4,7.1
868,2176,148786,5.2,17.5
868,2186,136712,3.1,1.8
868,2202,109907,7.2,22
868,2247,109938,4.6,11.1
868,3010,144249,5.1,11.5
868,3011,109952,4.2,7.3
868,3012,142846,4.1,7.1
868,3021,109960,4.3,7.9
868,3022,109961,3.8,3.3
868,3027,141602,3.3,0
868,3028,141295,4.9,15
868,3031,109969,5.5,14.3
868,3033,141601,5.3,12.8
868,3050,138635,3.8,3.8
868,3072,109996,4.7,14.1
868,3074,109997,5.9,12.4
868,3318,110014,5.3,16.7
868,3322,110018,3.7,5.9
868,3323,110019,5,10
868,3324,110020,7.7,26.2
868,3326,147806,4.9,13
868,3327,110023,4.9,13.3
868,3334,139882,5.3,10.3
868,3335,141818,5.4,7.7
868,3337,144248,3.4,4.3
868,3338,110031,5.2,11.1
868,3350,137788,7,22.7
868,4000,138879,8.2,23.6
868,4001,139971,7.9,18.3
868,4003,141349,8.8,29
868,4029,138823,9.5,34.1
868,4036,142357,5.4,13.4
868,4044,141844,9.4,25.4
868,4046,141852,13.7,42.9
868,4055,137740,8.1,22.1
868,4056,137695,9.5,28.2
868,4063,142791,6.9,16.6
868,4083,143390,5.6,14.2
868,4084,133580,7.6,21.5
868,4506,138342,9,28.8
868,4704,110086,4.6,6.5
868,7000,142066,8.7,24.8
868,7009,110183,13.8,42.7
869,2000,139081,5.8,17.6
869,2001,140407,5.5,13.8
869,2002,141882,3.4,6.6
869,2003,146307,6.2,17.6
869,2050,109802,11.5,35.1
869,2063,109810,3.8,7.7
869,2064,109811,4.3,14.1
869,2066,109813,5.1,10.2
869,2068,109815,5.1,11
869,2069,109816,6,17.6
869,2070,109817,9.7,18.8
869,2079,143999,6.2,18
869,2083,109825,5.1,11.7
869,2084,109826,4.7,11.6
869,2090,147273,5.8,14.1
869,2110,109844,4,7.4
869,2111,109845,5.3,13.7
869,2119,109853,5.3,10.6
869,2125,109858,6.5,20.7
869,2128,109861,4.4,9.8
869,2131,109864,6.2,19.8
869,2133,109866,4.6,8.9
869,2140,109871,4.1,5.4
869,2145,109875,4.9,11.7
869,2158,109887,6.1,26.5
869,2174,109896,4.8,9.3
869,2180,109898,6.2,19.9
869,2231,109923,6,14.9
869,2239,109931,6.4,22.1
869,2240,109932,7.3,23
869,2246,109937,5.3,12.5
869,2249,109940,6.4,17.6
869,3004,109947,7.1,22.1
869,3006,109949,5.1,14.4
869,3007,109950,9.6,27.8
869,3013,109954,8.2,25.5
869,3014,109955,5.4,10.1
869,3015,109956,4.7,13
869,3016,109957,9.1,32
869,3018,109958,3.7,3.6
869,3020,109959,5.2,13.3
869,3024,109963,4.1,4.6
869,3026,109964,5.1,12.3
869,3029,109967,6.9,15.4
869,3036,109971,5.2,17.2
869,3039,109974,5.2,12.8
869,3040,109975,6.1,22.2
869,3042,109977,4.2,6.9
869,3043,109978,5.1,12.4
869,3044,109979,3.3,3.5
869,3045,109980,4.9,9
869,3049,109984,5.1,11.9
869,3306,110006,4.2,7.8
869,3310,110007,5,12.2
869,3311,110008,4.9,16.9
869,3314,110011,4,9.7
869,3316,110013,4.5,11.4
869,3321,110017,4.3,9.1
869,3325,110021,4.7,11.6
869,3331,110025,5.5,6.9
869,3332,110026,4.9,12.9
869,3358,110037,4.2,6.9
869,3359,135079,6.3,18.9
869,3360,135080,4.5,7.2
869,3361,135213,6,17.2
869,4001,142822,11.9,32.4
869,4002,145945,10.2,30.4
869,4003,149435,8.8,24.5
869,4031,110048,8,21.3
869,4042,136647,9.4,24.4
869,4052,110063,7,19.1
869,4055,138525,10.1,26.6
869,5205,110093,6,21.4
869,5206,110094,5,14.4
869,5402,137465,7.6,16.6
869,5404,137777,8.8,26.8
869,5406,110102,6.6,16.7
869,7005,110180,8.3,17.6
869,7007,110182,11.7,37.2
869,7028,110186,9.5,23.9
870,2000,109776,6.3,17.9
870,2002,137281,3.1,2.9
870,2003,109778,3.4,5.1
870,2004,138372,7.1,22.3
870,2005,109779,6.5,18.4
870,2006,109780,7.1,21.7
870,2007,109781,5.3,15.5
870,2008,109782,5.4,16.6
870,2011,139066,4.5,11.6
870,2012,139653,7.7,22
870,2015,140379,6.6,22.2
870,2016,109786,7.3,24.1
870,2017,139972,3.8,4.9
870,2018,109787,5.4,13
870,2019,109788,4.5,9.3
870,2020,109789,6.5,24.5
870,2021,109790,4.6,10.1
870,2024,109793,5.6,14.5
870,2025,142072,7.1,25
870,2026,109794,4.1,7.4
870,2027,109795,5.4,12.8
870,2028,142682,5.6,20.3
870,2029,109796,6.2,17.4
870,2031,136457,6.2,17.8
870,2034,109799,7,24.8
870,2035,146275,7.4,26.4
870,2036,109800,5.9,16.4
870,2039,147868,5,12.5
870,2226,109920,5.7,16.9
870,2233,109925,4.7,12.6
870,2234,109926,5.6,13.5
870,2253,109944,6.9,22
870,2254,145660,5.5,13.5
870,3000,109945,4.1,7.3
870,3300,142735,4.8,10.1
870,3302,110003,5.8,15.1
870,3304,110004,5.6,11.2
870,3305,110005,6.1,18.2
870,3360,110038,3.5,9.5
870,3361,136512,7.7,26.3
870,4000,139268,12.9,42.4
870,4001,141886,9.3,28.9
870,4002,142121,9.2,29.5
870,4003,144610,8.3,23
870,4020,136307,8.3,21.2
870,5401,136449,5.7,22.3
870,5410,136876,8.2,24.6
870,5411,110107,7.4,19.7
870,5413,136448,5.4,20
870,6905,130247,14.1,43.6
870,7000,139728,14.8,33.9
870,7001,137435,13.4,39.5
870,7002,147675,33.9,75.4
870,7036,110193,7.9,21.2
871,2000,136951,5.7,15.3
871,2001,139198,6,19.6
871,2002,139333,6.4,17.8
871,2003,139567,4.9,18.1
871,2004,139943,6.4,17.3
871,2005,140335,6.2,19.4
871,2006,140857,5.5,15.3
871,2007,140994,4.6,11
871,2008,142173,4.5,8.1
871,2009,144501,4.5,8.5
871,2196,138731,4.5,5.3
871,2252,109943,6.1,19.9
871,2255,130372,6.4,21.7
871,2256,132089,5.5,14.6
871,3070,109995,6.6,20.9
871,3353,110035,5.4,14.7
871,3363,143802,6.1,17.3
871,3364,143804,6.1,17.9
871,3365,138166,7.2,22.5
871,3366,148379,5.1,14.6
871,3367,135099,5.8,15.3
871,4002,141009,7,19.9
871,4003,141970,4.9,10
871,4006,146820,8.3,23.9
871,4008,149897,9.3,30.9
871,4082,137259,8.5,26.3
871,4085,143327,12.6,37.5
871,4089,110078,10.9,37
871,4510,137287,7,20
871,4700,110084,4.9,9.2
871,4800,143803,5.3,11.9
871,5200,138013,5.5,16.6
871,5201,110089,7.4,24.7
871,5202,110090,4.1,6.6
871,5204,138659,6.3,17.6
871,5207,110095,7.8,24.3
871,5208,137010,5.2,11.9
871,5209,138192,6.6,20.2
871,5405,136521,4.6,11.4
871,5407,137726,5.5,18.2
871,5408,136420,3.5,2.3
871,5409,138012,9.2,28.1
871,6905,135631,7.2,19
871,7000,145741,13.8,41.7
871,7030,140244,15.6,46.3
872,2000,139899,4.8,11
872,2001,139900,4.7,7.7
872,2002,140953,3.6,4.3
872,2003,142182,5.1,10.2
872,2006,144637,6.4,18.4
872,2008,147023,6.1,19.3
872,2009,147862,4.2,4.4
872,2010,149555,3.3,5.1
872,2062,145282,3.6,5.7
872,2067,145281,4.7,10.8
872,2088,109829,5.4,12.1
872,2089,109830,5.7,13.3
872,2100,109836,3.9,8.3
872,2101,147926,3.8,5.3
872,2105,148800,3.9,6.2
872,2106,147805,5.3,13
872,2116,109850,5.3,14.5
872,2121,149722,4.1,5.7
872,2130,149723,3.7,4.9
872,2132,145283,4.4,12.6
872,2137,109869,4.4,8.6
872,2146,109876,5.3,10.9
872,2148,109877,4.7,12
872,2149,109878,3.9,8.5
872,2157,147249,5.6,13
872,2160,109889,5.3,15.7
872,2161,109890,5.6,14.3
872,2163,145284,2.5,1.6
872,2167,149521,4.9,12.9
872,2184,148014,3.9,7.7
872,2227,109921,4.5,6.5
872,2232,109924,4.8,14.3
872,2235,109927,4.2,7.7
872,2237,109929,4.5,7.7
872,2238,109930,4.3,8.2
872,2246,131689,5.2,15.3
872,2247,133383,5.4,11.1
872,3037,147377,4.5,7.3
872,3041,109976,5.1,13.2
872,3046,147556,3.8,5.8
872,3048,147378,3.5,8.8
872,3055,109987,4.1,7.7
872,3056,109988,5.4,10.1
872,3057,109989,4.2,10.6
872,3061,109993,3.8,8.3
872,3312,144571,6.1,16.5
872,3315,110012,8.3,25.5
872,3319,110015,5.2,14.4
872,3320,147379,3.9,6.1
872,3330,145285,6.6,16.4
872,3341,144455,4.6,11
872,3368,110041,4.1,5.5
872,3370,147580,3.8,7.1
872,3371,131192,5.2,13.9
872,3372,149352,5.8,16.7
872,4000,138367,10.8,31.8
872,4001,142181,7.6,19.2
872,4047,136880,6.1,18.4
872,4048,145286,6.3,15.1
872,4049,148453,8.6,25.7
872,4050,139853,6.2,17.6
872,4051,110062,7.6,19.6
872,4053,136637,7.3,19.2
872,4060,142166,8.4,30.1
872,4505,136891,6.9,16.6
872,7001,148349,18.3,53.4
872,7002,149839,6.8,22.6
872,7006,110181,16.5,43.1
872,7029,110187,8.7,26.7
873,2000,136802,6.1,18
873,2001,136814,4.5,10.7
873,2002,110602,6.2,14.7
873,2004,110603,5,10.7
873,2005,138280,6.1,16.1
873,2006,110604,4.8,11.4
873,2007,138993,5.3,12.1
873,2008,139555,5.4,10.4
873,2009,145423,5.6,9.5
873,2010,110606,4.3,5.9
873,2011,110607,4.3,9.8
873,2012,110608,7.6,14.8
873,2013,139556,5.3,14.5
873,2014,142638,6.5,14.5
873,2015,148105,4.3,12
873,2016,110611,4.8,13.7
873,2018,110612,4.8,10
873,2019,139634,4.1,9
873,2020,140173,6,17.6
873,2021,139088,4.3,7.1
873,2022,140174,6.8,21.2
873,2023,140386,3.8,14.3
